date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2021-06-15,Baghlan,Dushi,Baghlan,35.80445,68.9142,miscellaneous food,Salt,KG,aggregate,Retail,AFN,20.0,0.2551
2021-06-15,Baghlan,Dushi,Baghlan,35.80445,68.9142,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,50.0,0.6378
2021-06-15,Baghlan,Dushi,Baghlan,35.80445,68.9142,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,78.78,1.0048
2021-06-15,Baghlan,Dushi,Baghlan,35.80445,68.9142,non-food,Fuel (diesel),L,aggregate,Retail,AFN,51.81,0.6609
2021-06-15,Baghlan,Dushi,Baghlan,35.80445,68.9142,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,350.0,4.4643
2021-06-15,Baghlan,Dushi,Baghlan,35.80445,68.9142,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,600.0,7.6531
2021-06-15,Baghlan,Dushi,Baghlan,35.80445,68.9142,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,130.0,1.6582
2021-06-15,Baghlan,Dushi,Baghlan,35.80445,68.9142,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,85.0,1.0842
2021-06-15,Balkh,Nahr-e- Shahi,Balkh,36.66991,67.07841,cereals and tubers,Bread,KG,aggregate,Retail,AFN,59.0,0.7526
2021-06-15,Balkh,Nahr-e- Shahi,Balkh,36.66991,67.07841,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,93.78,1.1961
2021-06-15,Balkh,Nahr-e- Shahi,Balkh,36.66991,67.07841,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,45.0,0.574
2021-06-15,Balkh,Nahr-e- Shahi,Balkh,36.66991,67.07841,cereals and tubers,Wheat,KG,aggregate,Retail,AFN,29.0,0.3699
2021-06-15,Balkh,Nahr-e- Shahi,Balkh,36.66991,67.07841,cereals and tubers,Wheat flour (high quality),KG,aggregate,Retail,AFN,32.0,0.4082
2021-06-15,Balkh,Nahr-e- Shahi,Balkh,36.66991,67.07841,cereals and tubers,Wheat flour (low quality),KG,aggregate,Retail,AFN,30.0,0.3827
2021-06-15,Balkh,Nahr-e- Shahi,Balkh,36.66991,67.07841,miscellaneous food,Salt,KG,aggregate,Retail,AFN,15.0,0.1913
2021-06-15,Balkh,Nahr-e- Shahi,Balkh,36.66991,67.07841,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,50.0,0.6378
2021-06-15,Balkh,Nahr-e- Shahi,Balkh,36.66991,67.07841,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,78.78,1.0048
2021-06-15,Balkh,Nahr-e- Shahi,Balkh,36.66991,67.07841,non-food,Fuel (diesel),L,aggregate,Retail,AFN,49.0,0.625
2021-06-15,Balkh,Nahr-e- Shahi,Balkh,36.66991,67.07841,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,350.0,4.4643
2021-06-15,Balkh,Nahr-e- Shahi,Balkh,36.66991,67.07841,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,650.0,8.2908
2021-06-15,Balkh,Nahr-e- Shahi,Balkh,36.66991,67.07841,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,138.52,1.7668
2021-06-15,Balkh,Nahr-e- Shahi,Balkh,36.66991,67.07841,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,88.0,1.1224
2021-06-15,Bamyan,Bamyan,Bamyan,34.824167,67.821667,cereals and tubers,Bread,KG,aggregate,Retail,AFN,45.0,0.574
2021-06-15,Bamyan,Bamyan,Bamyan,34.824167,67.821667,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,105.0,1.3393
2021-06-15,Bamyan,Bamyan,Bamyan,34.824167,67.821667,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,85.0,1.0842
2021-06-15,Bamyan,Bamyan,Bamyan,34.824167,67.821667,cereals and tubers,Wheat,KG,aggregate,Retail,AFN,34.0,0.4337
2021-06-15,Bamyan,Bamyan,Bamyan,34.824167,67.821667,cereals and tubers,Wheat flour (high quality),KG,aggregate,Retail,AFN,36.0,0.4592
2021-06-15,Bamyan,Bamyan,Bamyan,34.824167,67.821667,cereals and tubers,Wheat flour (low quality),KG,aggregate,Retail,AFN,33.0,0.4209
2021-06-15,Bamyan,Bamyan,Bamyan,34.824167,67.821667,miscellaneous food,Salt,KG,aggregate,Retail,AFN,20.0,0.2551
2021-06-15,Bamyan,Bamyan,Bamyan,34.824167,67.821667,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,57.41,0.7322
2021-06-15,Bamyan,Bamyan,Bamyan,34.824167,67.821667,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,79.0,1.0077
2021-06-15,Bamyan,Bamyan,Bamyan,34.824167,67.821667,non-food,Fuel (diesel),L,aggregate,Retail,AFN,52.78,0.6732
2021-06-15,Bamyan,Bamyan,Bamyan,34.824167,67.821667,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,350.0,4.4643
2021-06-15,Bamyan,Bamyan,Bamyan,34.824167,67.821667,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,500.0,6.3776
2021-06-15,Bamyan,Bamyan,Bamyan,34.824167,67.821667,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,128.44,1.6383
2021-06-15,Bamyan,Bamyan,Bamyan,34.824167,67.821667,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,108.78,1.3875
2021-06-15,Daykundi,Shahristan,Daykundi,33.70642,66.22046,cereals and tubers,Bread,KG,aggregate,Retail,AFN,68.0,0.8673
2021-06-15,Daykundi,Shahristan,Daykundi,33.70642,66.22046,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,98.0,1.25
2021-06-15,Daykundi,Shahristan,Daykundi,33.70642,66.22046,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,70.0,0.8929
2021-06-15,Daykundi,Shahristan,Daykundi,33.70642,66.22046,cereals and tubers,Wheat,KG,aggregate,Retail,AFN,34.0,0.4337
2021-06-15,Daykundi,Shahristan,Daykundi,33.70642,66.22046,cereals and tubers,Wheat flour (high quality),KG,aggregate,Retail,AFN,36.0,0.4592
2021-06-15,Daykundi,Shahristan,Daykundi,33.70642,66.22046,cereals and tubers,Wheat flour (low quality),KG,aggregate,Retail,AFN,34.0,0.4337
2021-06-15,Daykundi,Shahristan,Daykundi,33.70642,66.22046,miscellaneous food,Salt,KG,aggregate,Retail,AFN,22.0,0.2806
2021-06-15,Daykundi,Shahristan,Daykundi,33.70642,66.22046,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,60.0,0.7653
2021-06-15,Daykundi,Shahristan,Daykundi,33.70642,66.22046,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,79.0,1.0077
2021-06-15,Daykundi,Shahristan,Daykundi,33.70642,66.22046,non-food,Fuel (diesel),L,aggregate,Retail,AFN,55.0,0.7015
2021-06-15,Daykundi,Shahristan,Daykundi,33.70642,66.22046,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,350.0,4.4643
2021-06-15,Daykundi,Shahristan,Daykundi,33.70642,66.22046,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,650.0,8.2908
2021-06-15,Daykundi,Shahristan,Daykundi,33.70642,66.22046,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,134.22,1.712
2021-06-15,Daykundi,Shahristan,Daykundi,33.70642,66.22046,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,77.0,0.9821
2021-06-15,Farah,Khak-e-Safed,Farah,32.60836,62.30182,cereals and tubers,Bread,KG,aggregate,Retail,AFN,50.0,0.6378
2021-06-15,Farah,Khak-e-Safed,Farah,32.60836,62.30182,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,80.0,1.0204
2021-06-15,Farah,Khak-e-Safed,Farah,32.60836,62.30182,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,50.0,0.6378
2021-06-15,Farah,Khak-e-Safed,Farah,32.60836,62.30182,cereals and tubers,Wheat,KG,aggregate,Retail,AFN,30.0,0.3827
2021-06-15,Farah,Khak-e-Safed,Farah,32.60836,62.30182,cereals and tubers,Wheat flour (high quality),KG,aggregate,Retail,AFN,30.0,0.3827
2021-06-15,Farah,Khak-e-Safed,Farah,32.60836,62.30182,cereals and tubers,Wheat flour (low quality),KG,aggregate,Retail,AFN,25.0,0.3189
2021-06-15,Farah,Khak-e-Safed,Farah,32.60836,62.30182,miscellaneous food,Salt,KG,aggregate,Retail,AFN,10.0,0.1276
2021-06-15,Farah,Khak-e-Safed,Farah,32.60836,62.30182,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,48.0,0.6122
2021-06-15,Farah,Khak-e-Safed,Farah,32.60836,62.30182,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,78.0,0.9949
2021-06-15,Farah,Khak-e-Safed,Farah,32.60836,62.30182,non-food,Fuel (diesel),L,aggregate,Retail,AFN,47.59,0.607
2021-06-15,Farah,Khak-e-Safed,Farah,32.60836,62.30182,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,300.0,3.8265
2021-06-15,Farah,Khak-e-Safed,Farah,32.60836,62.30182,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,800.0,10.2041
2021-06-15,Farah,Khak-e-Safed,Farah,32.60836,62.30182,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,120.0,1.5306
2021-06-15,Farah,Khak-e-Safed,Farah,32.60836,62.30182,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,93.0,1.1862
2021-06-15,Faryab,Khwaja Sabzposh,Faryab,36.06015,64.86935,cereals and tubers,Bread,KG,aggregate,Retail,AFN,59.0,0.7526
2021-06-15,Faryab,Khwaja Sabzposh,Faryab,36.06015,64.86935,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,94.0,1.199
2021-06-15,Faryab,Khwaja Sabzposh,Faryab,36.06015,64.86935,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,45.0,0.574
2021-06-15,Faryab,Khwaja Sabzposh,Faryab,36.06015,64.86935,cereals and tubers,Wheat,KG,aggregate,Retail,AFN,30.0,0.3827
2021-06-15,Faryab,Khwaja Sabzposh,Faryab,36.06015,64.86935,cereals and tubers,Wheat flour (high quality),KG,aggregate,Retail,AFN,34.0,0.4337
2021-06-15,Faryab,Khwaja Sabzposh,Faryab,36.06015,64.86935,cereals and tubers,Wheat flour (low quality),KG,aggregate,Retail,AFN,31.0,0.3954
2021-06-15,Faryab,Khwaja Sabzposh,Faryab,36.06015,64.86935,miscellaneous food,Salt,KG,aggregate,Retail,AFN,13.0,0.1658
2021-06-15,Faryab,Khwaja Sabzposh,Faryab,36.06015,64.86935,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,50.0,0.6378
2021-06-15,Faryab,Khwaja Sabzposh,Faryab,36.06015,64.86935,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,78.78,1.0048
2021-06-15,Faryab,Khwaja Sabzposh,Faryab,36.06015,64.86935,non-food,Fuel (diesel),L,aggregate,Retail,AFN,46.3,0.5905
2021-06-15,Faryab,Khwaja Sabzposh,Faryab,36.06015,64.86935,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,300.0,3.8265
2021-06-15,Faryab,Khwaja Sabzposh,Faryab,36.06015,64.86935,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,600.0,7.6531
2021-06-15,Faryab,Khwaja Sabzposh,Faryab,36.06015,64.86935,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,144.0,1.8367
2021-06-15,Faryab,Khwaja Sabzposh,Faryab,36.06015,64.86935,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,83.0,1.0587
2021-06-15,Ghazni,Qarabagh,Ghazni,33.31567,67.8112,cereals and tubers,Bread,KG,aggregate,Retail,AFN,56.0,0.7143
2021-06-15,Ghazni,Qarabagh,Ghazni,33.31567,67.8112,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,82.0,1.0459
2021-06-15,Ghazni,Qarabagh,Ghazni,33.31567,67.8112,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,60.0,0.7653
2021-06-15,Ghazni,Qarabagh,Ghazni,33.31567,67.8112,cereals and tubers,Wheat,KG,aggregate,Retail,AFN,31.0,0.3954
2021-06-15,Ghazni,Qarabagh,Ghazni,33.31567,67.8112,cereals and tubers,Wheat flour (high quality),KG,aggregate,Retail,AFN,34.0,0.4337
2021-06-15,Ghazni,Qarabagh,Ghazni,33.31567,67.8112,cereals and tubers,Wheat flour (low quality),KG,aggregate,Retail,AFN,32.0,0.4082
2021-06-15,Ghazni,Qarabagh,Ghazni,33.31567,67.8112,miscellaneous food,Salt,KG,aggregate,Retail,AFN,12.0,0.1531
2021-06-15,Ghazni,Qarabagh,Ghazni,33.31567,67.8112,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,50.0,0.6378
2021-06-15,Ghazni,Qarabagh,Ghazni,33.31567,67.8112,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,79.0,1.0077
2021-06-15,Ghazni,Qarabagh,Ghazni,33.31567,67.8112,non-food,Fuel (diesel),L,aggregate,Retail,AFN,42.0,0.5357
2021-06-15,Ghazni,Qarabagh,Ghazni,33.31567,67.8112,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,324.07,4.1336
2021-06-15,Ghazni,Qarabagh,Ghazni,33.31567,67.8112,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,500.0,6.3776
2021-06-15,Ghazni,Qarabagh,Ghazni,33.31567,67.8112,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,111.78,1.4257
2021-06-15,Ghazni,Qarabagh,Ghazni,33.31567,67.8112,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,88.0,1.1224
2021-06-15,Ghor,Chaghcharan,Ghor,34.522778,65.253028,cereals and tubers,Bread,KG,aggregate,Retail,AFN,53.0,0.676
2021-06-15,Ghor,Chaghcharan,Ghor,34.522778,65.253028,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,85.11,1.0856
2021-06-15,Ghor,Chaghcharan,Ghor,34.522778,65.253028,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,65.89,0.8404
2021-06-15,Ghor,Chaghcharan,Ghor,34.522778,65.253028,cereals and tubers,Wheat,KG,aggregate,Retail,AFN,30.0,0.3827
2021-06-15,Ghor,Chaghcharan,Ghor,34.522778,65.253028,cereals and tubers,Wheat flour (high quality),KG,aggregate,Retail,AFN,36.44,0.4649
2021-06-15,Ghor,Chaghcharan,Ghor,34.522778,65.253028,cereals and tubers,Wheat flour (low quality),KG,aggregate,Retail,AFN,32.44,0.4138
2021-06-15,Ghor,Chaghcharan,Ghor,34.522778,65.253028,miscellaneous food,Salt,KG,aggregate,Retail,AFN,10.0,0.1276
2021-06-15,Ghor,Chaghcharan,Ghor,34.522778,65.253028,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,57.41,0.7322
2021-06-15,Ghor,Chaghcharan,Ghor,34.522778,65.253028,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,78.52,1.0015
2021-06-15,Ghor,Chaghcharan,Ghor,34.522778,65.253028,non-food,Fuel (diesel),L,aggregate,Retail,AFN,50.26,0.6411
2021-06-15,Ghor,Chaghcharan,Ghor,34.522778,65.253028,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,300.0,3.8265
2021-06-15,Ghor,Chaghcharan,Ghor,34.522778,65.253028,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,750.0,9.5663
2021-06-15,Ghor,Chaghcharan,Ghor,34.522778,65.253028,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,140.93,1.7975
2021-06-15,Ghor,Chaghcharan,Ghor,34.522778,65.253028,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,83.0,1.0587
2021-06-15,Hilmand,Garm Ser,Hilmand,31.15445,64.04711,cereals and tubers,Bread,KG,aggregate,Retail,AFN,50.0,0.6378
2021-06-15,Hilmand,Garm Ser,Hilmand,31.15445,64.04711,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,84.0,1.0714
2021-06-15,Hilmand,Garm Ser,Hilmand,31.15445,64.04711,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,67.0,0.8546
2021-06-15,Hilmand,Garm Ser,Hilmand,31.15445,64.04711,cereals and tubers,Wheat,KG,aggregate,Retail,AFN,29.0,0.3699
2021-06-15,Hilmand,Garm Ser,Hilmand,31.15445,64.04711,cereals and tubers,Wheat flour (high quality),KG,aggregate,Retail,AFN,35.0,0.4464
2021-06-15,Hilmand,Garm Ser,Hilmand,31.15445,64.04711,cereals and tubers,Wheat flour (low quality),KG,aggregate,Retail,AFN,31.0,0.3954
2021-06-15,Hilmand,Garm Ser,Hilmand,31.15445,64.04711,miscellaneous food,Salt,KG,aggregate,Retail,AFN,13.0,0.1658
2021-06-15,Hilmand,Garm Ser,Hilmand,31.15445,64.04711,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,50.0,0.6378
2021-06-15,Hilmand,Garm Ser,Hilmand,31.15445,64.04711,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,78.78,1.0048
2021-06-15,Hilmand,Garm Ser,Hilmand,31.15445,64.04711,non-food,Fuel (diesel),L,aggregate,Retail,AFN,48.07,0.6132
2021-06-15,Hilmand,Garm Ser,Hilmand,31.15445,64.04711,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,220.0,2.8061
2021-06-15,Hilmand,Garm Ser,Hilmand,31.15445,64.04711,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,700.0,8.9286
2021-06-15,Hilmand,Garm Ser,Hilmand,31.15445,64.04711,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,154.07,1.9652
2021-06-15,Hilmand,Garm Ser,Hilmand,31.15445,64.04711,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,114.22,1.4569
2021-06-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Bread,KG,aggregate,Retail,AFN,50.0,0.6378
2021-06-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,80.3,1.0242
2021-06-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,39.52,0.5041
2021-06-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Wheat,KG,aggregate,Retail,AFN,25.78,0.3288
2021-06-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Wheat flour (high quality),KG,aggregate,Retail,AFN,31.0,0.3954
2021-06-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Wheat flour (low quality),KG,aggregate,Retail,AFN,24.0,0.3061
2021-06-15,Hirat,Hirat,Hirat,34.346944,62.198333,miscellaneous food,Salt,KG,aggregate,Retail,AFN,8.0,0.102
2021-06-15,Hirat,Hirat,Hirat,34.346944,62.198333,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,50.0,0.6378
2021-06-15,Hirat,Hirat,Hirat,34.346944,62.198333,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,78.74,1.0043
2021-06-15,Hirat,Hirat,Hirat,34.346944,62.198333,non-food,Fuel (diesel),L,aggregate,Retail,AFN,43.04,0.5489
2021-06-15,Hirat,Hirat,Hirat,34.346944,62.198333,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,250.0,3.1888
2021-06-15,Hirat,Hirat,Hirat,34.346944,62.198333,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,550.0,7.0153
2021-06-15,Hirat,Hirat,Hirat,34.346944,62.198333,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,130.04,1.6586
2021-06-15,Hirat,Hirat,Hirat,34.346944,62.198333,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,83.0,1.0587
2021-06-15,Jawzjan,Khwaja Du Koh,Jawzjan,36.82937,65.85412,cereals and tubers,Bread,KG,aggregate,Retail,AFN,56.0,0.7143
2021-06-15,Jawzjan,Khwaja Du Koh,Jawzjan,36.82937,65.85412,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,95.0,1.2117
2021-06-15,Jawzjan,Khwaja Du Koh,Jawzjan,36.82937,65.85412,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,45.0,0.574
2021-06-15,Jawzjan,Khwaja Du Koh,Jawzjan,36.82937,65.85412,cereals and tubers,Wheat,KG,aggregate,Retail,AFN,29.48,0.376
2021-06-15,Jawzjan,Khwaja Du Koh,Jawzjan,36.82937,65.85412,cereals and tubers,Wheat flour (high quality),KG,aggregate,Retail,AFN,33.0,0.4209
2021-06-15,Jawzjan,Khwaja Du Koh,Jawzjan,36.82937,65.85412,cereals and tubers,Wheat flour (low quality),KG,aggregate,Retail,AFN,32.0,0.4082
2021-06-15,Jawzjan,Khwaja Du Koh,Jawzjan,36.82937,65.85412,miscellaneous food,Salt,KG,aggregate,Retail,AFN,15.0,0.1913
2021-06-15,Jawzjan,Khwaja Du Koh,Jawzjan,36.82937,65.85412,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,50.0,0.6378
2021-06-15,Jawzjan,Khwaja Du Koh,Jawzjan,36.82937,65.85412,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,79.04,1.0081
2021-06-15,Jawzjan,Khwaja Du Koh,Jawzjan,36.82937,65.85412,non-food,Fuel (diesel),L,aggregate,Retail,AFN,48.56,0.6193
2021-06-15,Jawzjan,Khwaja Du Koh,Jawzjan,36.82937,65.85412,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,300.0,3.8265
2021-06-15,Jawzjan,Khwaja Du Koh,Jawzjan,36.82937,65.85412,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,700.0,8.9286
2021-06-15,Jawzjan,Khwaja Du Koh,Jawzjan,36.82937,65.85412,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,135.56,1.729
2021-06-15,Jawzjan,Khwaja Du Koh,Jawzjan,36.82937,65.85412,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,85.44,1.0899
2021-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Bread,KG,aggregate,Retail,AFN,50.0,0.6378
2021-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,92.0,1.1735
2021-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,39.0,0.4974
2021-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat,KG,aggregate,Retail,AFN,31.0,0.3954
2021-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat flour (high quality),KG,aggregate,Retail,AFN,32.0,0.4082
2021-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat flour (low quality),KG,aggregate,Retail,AFN,30.0,0.3827
2021-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,miscellaneous food,Salt,KG,aggregate,Retail,AFN,15.0,0.1913
2021-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,49.0,0.625
2021-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,78.52,1.0015
2021-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,non-food,Fuel (diesel),L,aggregate,Retail,AFN,50.33,0.642
2021-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,350.0,4.4643
2021-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,750.0,9.5663
2021-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,140.0,1.7857
2021-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,111.0,1.4158
2021-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Bread,KG,aggregate,Retail,AFN,38.0,0.4847
2021-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,77.78,0.9921
2021-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,38.0,0.4847
2021-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat,KG,aggregate,Retail,AFN,28.44,0.3628
2021-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat flour (high quality),KG,aggregate,Retail,AFN,39.48,0.5036
2021-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat flour (low quality),KG,aggregate,Retail,AFN,30.22,0.3855
2021-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,miscellaneous food,Salt,KG,aggregate,Retail,AFN,10.0,0.1276
2021-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,44.0,0.5612
2021-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,79.0,1.0077
2021-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,non-food,Fuel (diesel),L,aggregate,Retail,AFN,49.56,0.6321
2021-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,300.0,3.8265
2021-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,800.0,10.2041
2021-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,150.48,1.9194
2021-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,98.89,1.2613
2021-06-15,Kapisa,Nejrab,Kapisa,34.9629,69.62262,cereals and tubers,Bread,KG,aggregate,Retail,AFN,50.0,0.6378
2021-06-15,Kapisa,Nejrab,Kapisa,34.9629,69.62262,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,93.0,1.1862
2021-06-15,Kapisa,Nejrab,Kapisa,34.9629,69.62262,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,38.0,0.4847
2021-06-15,Kapisa,Nejrab,Kapisa,34.9629,69.62262,cereals and tubers,Wheat,KG,aggregate,Retail,AFN,30.7,0.3916
